time, step, current, voltage, chgAh, disAh
42518.0159, 5.0000, 0.0226, 3.1854, 2.9160, 4.7037
42519.0159, 5.0000, -0.0192, 3.1860, 2.9160, 4.7037
42520.0159, 5.0000, -0.0157, 3.1859, 2.9160, 4.7037
42521.0159, 5.0000, 0.0037, 3.1854, 2.9160, 4.7037
42522.0159, 5.0000, 0.0110, 3.1850, 2.9160, 4.7037
42523.0159, 5.0000, -0.0089, 3.1852, 2.9160, 4.7037
42524.0159, 5.0000, 0.1306, 3.1822, 2.9160, 4.7038
42525.0159, 5.0000, 0.8705, 3.1670, 2.9160, 4.7040
42526.0159, 5.0000, 0.2843, 3.1783, 2.9160, 4.7040
42527.0159, 5.0000, 1.6502, 3.1568, 2.9160, 4.7041
42528.0159, 5.0000, 0.0350, 3.1736, 2.9160, 4.7046
42529.0159, 5.0000, 0.0052, 3.1790, 2.9160, 4.7046
42530.0159, 5.0000, -0.0088, 3.1799, 2.9160, 4.7046
42531.0159, 5.0000, 0.0212, 3.1798, 2.9160, 4.7046
42532.0159, 5.0000, 0.1341, 3.1780, 2.9160, 4.7046
42533.0159, 5.0000, 0.0154, 3.1797, 2.9160, 4.7046
42534.0159, 5.0000, -0.1094, 3.1821, 2.9160, 4.7046
42535.0159, 5.0000, -2.6301, 3.2255, 2.9161, 4.7046
42536.0159, 5.0000, -3.0731, 3.2415, 2.9169, 4.7046
42537.0159, 5.0000, -2.7030, 3.2414, 2.9177, 4.7046
42538.0159, 5.0000, -0.0712, 3.1995, 2.9183, 4.7046
42539.0159, 5.0000, -0.0092, 3.1942, 2.9184, 4.7046
42540.0159, 5.0000, -0.0031, 3.1921, 2.9184, 4.7046
42541.0159, 5.0000, -0.0029, 3.1913, 2.9184, 4.7046
42542.0159, 5.0000, 0.0100, 3.1905, 2.9184, 4.7046
42543.0159, 5.0000, 0.0310, 3.1895, 2.9184, 4.7046
42544.0159, 5.0000, 0.0311, 3.1889, 2.9184, 4.7046
42545.0159, 5.0000, 0.0291, 3.1885, 2.9184, 4.7046
42546.0159, 5.0000, 0.0203, 3.1883, 2.9184, 4.7047
42547.0159, 5.0000, 0.0003, 3.1884, 2.9184, 4.7047
42548.0159, 5.0000, 0.6317, 3.1771, 2.9184, 4.7047
42549.0159, 5.0000, 1.7180, 3.1555, 2.9184, 4.7050
42550.0159, 5.0000, 1.1284, 3.1617, 2.9184, 4.7054
42551.0159, 5.0000, 0.2019, 3.1771, 2.9184, 4.7056
42552.0159, 5.0000, -0.0080, 3.1817, 2.9184, 4.7057
42553.0159, 5.0000, -0.0148, 3.1825, 2.9184, 4.7057
42554.0159, 5.0000, -0.0057, 3.1830, 2.9184, 4.7057
42555.0159, 5.0000, 0.0075, 3.1828, 2.9184, 4.7057
42556.0159, 5.0000, 0.0212, 3.1828, 2.9184, 4.7057
42557.0159, 5.0000, 1.3371, 3.1583, 2.9184, 4.7058
42558.0159, 5.0000, 2.5820, 3.1317, 2.9184, 4.7064
42559.0159, 5.0000, 0.9151, 3.1573, 2.9184, 4.7069
42560.0159, 5.0000, 0.0120, 3.1741, 2.9184, 4.7070
42561.0159, 5.0000, -0.0108, 3.1761, 2.9184, 4.7070
42562.0159, 5.0000, -0.0193, 3.1772, 2.9184, 4.7070
42563.0159, 5.0000, -0.0207, 3.1778, 2.9184, 4.7070
42564.0159, 5.0000, -0.0207, 3.1781, 2.9184, 4.7070
42565.0159, 5.0000, -5.7438, 3.2849, 2.9193, 4.7070
42566.0159, 5.0000, -3.8005, 3.2617, 2.9205, 4.7070
42567.0159, 5.0000, 1.0770, 3.1762, 2.9210, 4.7072
42568.0159, 5.0000, 5.7923, 3.0812, 2.9210, 4.7082
42569.0159, 5.0000, 8.7877, 3.0098, 2.9210, 4.7103
42570.0159, 5.0000, 8.7530, 2.9919, 2.9210, 4.7128
42571.0159, 5.0000, 8.7258, 2.9777, 2.9210, 4.7152
42572.0159, 5.0000, 8.3108, 2.9731, 2.9210, 4.7175
42573.0159, 5.0000, 6.4281, 2.9991, 2.9210, 4.7195
42574.0159, 5.0000, 4.8836, 3.0234, 2.9210, 4.7210
42575.0159, 5.0000, 2.8845, 3.0599, 2.9210, 4.7220
42576.0159, 5.0000, 0.5041, 3.1073, 2.9210, 4.7223
42577.0159, 5.0000, 0.0926, 3.1199, 2.9210, 4.7224
42578.0159, 5.0000, -0.1668, 3.1286, 2.9211, 4.7225
42579.0159, 5.0000, -0.1736, 3.1322, 2.9211, 4.7225
