time, step, current, voltage, chgAh, disAh
366.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
367.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
368.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
369.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
370.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
371.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
372.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
373.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
374.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
375.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
376.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
377.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
378.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
379.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
380.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
381.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
382.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
383.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
384.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
385.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
386.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
387.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
388.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
389.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
390.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
391.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
392.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
393.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
394.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
395.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
396.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
397.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
398.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
399.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
400.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
401.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
402.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
403.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
404.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
405.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
406.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
407.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
408.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
409.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
410.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
411.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
412.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
413.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
414.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
415.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
416.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
417.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
418.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
419.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
420.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
421.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
422.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
423.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
424.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
425.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
426.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
427.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
428.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
429.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
430.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
431.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
432.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
433.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
434.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
435.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
436.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
437.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
438.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
439.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
440.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
441.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
442.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
443.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
444.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
